ID,SID,PID,port,PORT_LON,PORT_LAT,start_date,end_date,start_recovery_date,end_recovery_date,total_impact,total_impact_value,max_impact,day_of_recover,DD,CCD,BCD,SSHS,SSHS_1,SSHS_2,SSHS_3,SSHS_4,SSHS_5,IF_LANDFALL_CLOSE2PORT,IF_LANDFALL,WIND,PRESSURE,DISTANCE,Wind_speed,Surge_height,Rainfall,Port_ranking,D_normal,D_cyclone,C_normal,C_cyclone,B_normal,B_cyclone,E_normal,E_cyclone,Seaport,Pop_C,Pop_Tract,PCT_Pov,WF,PCT_TA,PCT_ACEW,PCT_TI,PCT_SV,SL,Railway_Length,Highway_Length,Dock_Count,Coast_Gulf_of_Mexico,Coast_Atlantic,Coast_Pacific
64,2015167N27266,104,"Southeast Missouri Port, MO",-89.499988,37.246444,6/19/2015,6/20/2015,0,0,0,0,0,0,1,0.009803922,0,0,0,0,0,0,0,0,1,20,1004,19.20877485,7.5,0.169,4.6805,81,1,0,0.009803922,0,0,0,2.11E-15,7.05E-38,0,81710,2312,0.97,1,56.01624253,44.6017657,63.23983035,92.56041756,0,24.60529549,10.25182047,3,0,0,0
65,2015167N27266,105,"Massac-Metropolis Port, IL",-88.727405,37.144372,6/19/2015,6/20/2015,0,0,0,0,0,0,3,0.029411765,0,0,0,0,0,0,0,0,1,18,1003,51.81160748,7.5,0.169,2.45,96,3,0,0.029411765,0,0,0,6.34E-15,0,0,14170,2142,0.84,1,67.58000771,24.84472789,76.33988818,85.30196864,0,25.12751152,18.41615387,4,0,0,0
66,2015167N27266,106,"Paducah-McCracken Riverport, KY",-88.693177,37.129276,6/19/2015,6/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1003,52.891079,7.5,0.169,2.45,60,0,0,0,0,0,0,2.36E-33,0,0,67872,1754,0.62,0,50.39762869,62.6038122,60.11784268,71.46074646,0,0,30.82729313,0,0,0,0
67,2015167N27266,107,"Hickman-Fulton County Port, KY",-89.205352,36.581544,6/19/2015,6/20/2015,0,0,0,0,0,0,2,0.019717746,0,0,0,0,0,0,0,0,1,20,1004,92.468203,7.5,0.169,0,145,2,0,0.019717746,0,0,0,3.72E-17,0,0,6513,2654,0.86,1,54.77515905,91.06679675,60.79863119,64.94232328,0,14.20710153,28.47261062,8,0,0,0
68,2015167N27266,108,"New Madrid County Port, MO",-89.56866,36.526837,6/19/2015,6/20/2015,0,0,0,0,0,0,2,0.019370799,0,0,0,0,0,0,0,0,1,20,1004,98.05806941,7.5,0.169,0,101,2,0,0.019370799,0,0,0,3.72E-17,0,0,16428,2262,0.81,1,70.52848467,90.25890584,87.21925005,79.56885457,0,29.4013591,49.60040441,7,0,0,0
69,2015167N27266,109,"Pemiscot County Port, MO",-89.680077,36.211694,6/19/2015,6/20/2015,0,0,0,0,0,0,1,0.031063712,0,0,0,0,0,0,0,0,1,20,1005,119.1074116,5.3,0.169,0.6504,141,1.6,1,0.041063712,0.01,0,0,0.00595338,4.84E-27,0,15662,3035,0.56,0,90.77621939,17.20843348,95.81043956,70.34415368,0,5.623304563,8.415445048,4,0,0,0
70,2015167N27266,114,"Port of Vicksburg, MS",-90.90056,32.3347,6/19/2015,6/19/2015,0,0,0,0,0,0,0,0.028651247,0,0,0,0,0,0,0,0,1,15,1006,458.3172268,6.6,0.173,0,98,0.25,0,0.028651247,0,0,0,0.002509911,4.10E-35,0,10017,1846,0.66,0,75.74826489,27.10539466,86.2444573,71.15329615,0,50.75663992,40.90727554,5,0,0,0
71,2015167N27266,118,"Henderson County Riverport, KY",-87.593778,37.842685,6/19/2015,6/20/2015,0,0,0,0,0,0,1,0.012883358,1.24E-04,0,0,0,0,0,0,0,1,15,1002,18.76477661,7.5,0.169,5.1,112,1.333333333,0,0.012883358,0,1.24E-04,0,3.32E-18,0,0,44798,2082,0.91,1,51.97970889,47.54063251,48.45165799,88.30497164,0,22.6024322,43.34866958,5,0,0,0
72,2015167N27266,119,"Southern Indiana District, IN",-87.121112,37.917978,6/19/2015,6/20/2015,0,0,0,0,0,0,1,0.010081551,0,0,0,0,0,0,0,0,1,15,1002,29.65194661,7.5,0.169,4.5524,22,1,0,0.010081551,0,0,0,2.13E-18,0,0,19812,3992,0.4,0,58.30802969,96.50786474,66.66907654,30.77243911,0,0,19.24527718,6,0,0,0
73,2015167N27266,120,"Owensboro Riverport, KY",-87.111688,37.776367,6/19/2015,6/20/2015,0,0,0,0,0,0,1,0.009114352,0,0,0,0,0,0,0,0,1,15,1002,36.98467677,7.5,0.169,4.5524,102,0.75,0,0.009114352,0,0,0,1.15E-18,0,0,103324,1689,0.92,1,37.18551186,49.65495086,37.79761905,78.47371181,0,30.71927552,39.4585977,27,0,0,0
74,2015167N27266,121,"Louisville-Jefferson Port, KY",-85.760993,38.26147,6/19/2015,6/20/2015,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,1,15,1001,7.630252684,7.5,0.169,3.9619,56,0.5,0,0.004672897,0,0,0,8.07E-27,0,0,782964,4844,0.94,1,2.326730287,91.87706732,20.81405437,77.21173555,0,44.98028968,142.6071917,17,0,0,0
75,2015167N27266,123,"Nashville, TN",-86.77467,36.16513,6/19/2015,6/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1002,203.6448879,7.5,0.169,1.3306,61,0,0,0,0,0,0,0,0,0,715878,3498,0.99,1,7.171775593,88.93106156,26.86162522,96.16878784,0,70.35349194,135.1273033,18,0,0,0
76,2015167N27266,125,"Guntersville, AL",-86.287506,34.373904,6/19/2015,6/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1002,404.9909025,5.7,0.169,0.03,133,0,0,0,0,0,0,0,0,0,97611,3898,0.7,0,49.34090033,78.72831545,54.29077501,59.95995996,0,6.764458144,17.14314791,19,0,0,0
77,2015167N27266,71,"Conneaut, OH",-80.5486,41.96671,6/20/2015,6/20/2015,0,0,0,0,0,0,1,0,1.17E-05,0,0,0,0,0,0,0,1,15,1006,346.4493713,6,0.091,0,95,2,1,0.083979702,0.085263158,1.17E-05,0,8.64E-07,6.55E-07,0,97567,3074,0.73,0,48.21187584,80.42500535,44.91999229,57.37404071,0,143.066819,11.12864845,3,0,0,0
78,2015167N27266,72,"Ashtabula Port Authority, OH",-80.793976,41.903685,6/20/2015,6/20/2015,0,0,0,0,0,0,2,0.004454071,5.16E-04,0,0,0,0,0,0,0,1,15,1006,336.2893001,6,0.091,0,150,4.875,3,0.0970255,0.092571429,5.16E-04,0,2.14E-06,1.43E-06,0,97567,1697,0.79,1,49.98554078,63.02857959,46.54786003,82.36093236,0,86.8230299,24.95607486,11,0,0,0
79,2015167N27266,73,"Cleveland-Cuyahoga Port, OH",-81.67191,41.47852,6/20/2015,6/20/2015,0,0,0,0,0,0,2,0.00599262,0.003775399,0,0,0,0,0,0,0,1,15,1006,288.0598963,4.4,0.091,0.0303,49,10,8,0.121706906,0.115714286,0.006098632,0.002323232,2.85E-06,3.03E-06,0,1264775,1637,0,0,37.70483902,29.15189301,39.47127434,89.2034892,0,215.0761779,134.9381144,34,0,0,0
80,2015167N27266,74,"Marblehead, OH",-82.70906,41.52962,6/20/2015,6/20/2015,0,0,0,0,0,0,3,0.086533885,2.22E-05,0,0,0,0,0,0,0,1,15,1005,314.6969385,7.1,0.091,1.00E-04,109,2.6,0,0.086533885,0,2.22E-05,0,8.73E-07,0,0,40362,2006,0.21,0,80.47281666,31.11391381,74.5373048,36.94051194,0,0.010809938,12.00075974,5,0,0,0
81,2015167N27266,75,"Sandusky, OH",-82.71227,41.47022,6/20/2015,6/20/2015,0,0,0,0,0,0,0,0,6.89E-05,0,0,0,0,0,0,0,1,15,1005,308.1269866,7.1,0.091,1.00E-04,129,3.714285714,4,0.090153163,0.095294118,1.36E-04,6.73E-05,1.46E-06,1.80E-06,0,75619,1245,0.92,0,46.1827646,35.79468386,42.99089069,85.60465227,0,9.542866476,13.97960476,7,0,0,0
82,2015167N27266,76,"Toledo-Lucas County Port, OH",-83.50751,41.66294,6/20/2015,6/20/2015,0,0,0,0,0,0,1,0.001161482,8.68E-04,0,0,0,0,0,0,0,1,15,1005,339.9973819,7.1,0.091,0.1302,44,6.25,5,0.102411482,0.10125,0.001172601,3.05E-04,2.36E-06,2.02E-06,0,431281,1435,0.82,0,16.94380181,78.09949313,14.97614228,73.12312312,0,77.09813972,64.58718908,22,0,0,0
83,2015167N27266,77,"Monroe, MI",-83.390609,41.915134,6/20/2015,6/20/2015,0,0,0,0,0,0,0,0,3.40E-05,0,0,0,0,0,0,0,1,15,1005,364.943366,7.1,0.091,0,103,3.5,3,0.088744259,0.098181818,1.75E-04,1.41E-04,1.37E-06,1.23E-06,0,154802,1378,0.96,0,27.70387507,60.34671489,25.90008676,70.54554555,0,72.21998528,35.90061878,4,0,0,0
84,2015167N27266,78,"Detroit-Wayne County Port, MI",-83.109586,42.269094,6/20/2015,6/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1005,399.6790051,7.1,0.091,0,51,12.5,15,0.135297746,0.154285714,0.009620044,0.014075036,3.52E-06,4.26E-06,0,1793914,1994,0,0,43.30899364,11.74118935,86.5372566,97.50226417,0,191.5771455,31.44004391,15,0,0,0
85,2015167N27266,79,"Marine City, MI",-82.50235,42.71545,6/20/2015,6/20/2015,0,0,0,0,0,0,0,0,1.78E-05,0,0,0,0,0,0,0,1,15,1006,435.6692061,6.6,0.091,0,132,2.6,3,0.080370729,0.095294118,1.78E-05,0,9.67E-07,1.45E-06,0,160379,4209,0.5,0,43.41261808,55.35421079,45.77308656,34.2985843,0,5.361350751,37.55037214,3,0,0,0
86,2015167N27266,88,"Illinois International Port, IL",-87.63799,41.88662,6/20/2015,6/20/2015,0,0,0,0,0,0,0,0,7.49E-04,0,0,0,0,0,0,0,1,15,1002,437.4409097,6.8,0.091,0,46,4.375,4,0.096067707,0.098181818,0.001258249,5.09E-04,1.49E-06,1.64E-06,0,5275555,6725,0.07,0,5.547522653,24.2557647,5.55354733,12.83902951,0,152.3591276,230.9213028,0,0,0,0
87,2015167N27266,89,"Northern Indiana District, IN",-87.202507,41.625047,6/20/2015,6/20/2015,0,0,0,0,0,0,0,0.004545205,0.002041209,0,0,0,0,0,0,0,0,15,1002,403.9643874,6.8,0.091,0,25,4.25,4,0.094545205,0.09,0.002394744,3.54E-04,1.24E-06,1.36E-06,0,173207,3249,0.67,0,67.61736071,42.21140804,81.52111047,32.56232423,0,58.73042455,26.97645059,8,0,0,0
88,2015167N27266,122,"Cincinnati, OH",-84.510365,39.09474,6/20/2015,6/20/2015,0,0,0,0,0,0,2,0.021634615,0,0,0,0,0,0,0,0,0,15,1002,91.75122108,7.1,0.091,1.6801,69,2,0,0.021634615,0,0,0,8.51E-18,0,0,830628,2724,0.78,0,25.54583574,41.89491469,25.44462117,57.60641594,0,69.23174284,180.6829619,37,0,0,0
89,2015167N27266,124,"Chattanooga, TN",-85.32682,35.02448,6/20/2015,6/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1001,354.9207065,8.4,0.074,0.2301,113,0,0,0,0,0,0,2.09E-37,7.05E-38,0,366209,2491,0.5,0,20.8899653,90.81455393,22.56362059,96.98865532,0,85.64022034,81.44540322,6,0,0,0
90,2015167N27266,132,"Pittsburgh, PA Port of",-80.01612,40.44234,6/20/2015,6/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1006,203.609886,6,0.091,1.3506,35,0,0,0,0,0,0,2.82E-37,0,0,1250536,4654,0,0,46.86234818,10.07543488,47.5877193,29.25663759,0,75.53624423,179.3968384,5,0,0,0
91,2015192N11263,26,"San Diego Unified Port, CA",-117.1784,32.70821,7/19/2015,7/20/2015,0,0,0,0,0,0,0,0.008527561,2.06E-04,4,0,0,0,1,0,0,0,28,1010,442.9917699,6.2,0.129,1.1305,123,2.75,3,0.078117784,0.069590223,5.76E-04,3.70E-04,1.98E-07,5.65E-10,1,3298648,4066,0,0,26.4085695,16.5861552,25.43618662,38.77687211,0.148434323,38.48090921,115.5992293,32,0,0,1
92,2015192N11263,23,"Oxnard Harbor District, CA",-119.208475,34.148244,7/20/2015,7/21/2015,0,0,0,0,0,0,0,0,8.64E-04,4,0,0,0,1,0,0,0,25,1010,375.0488261,6,-0.078,0.0706,91,2.875,4,0.078872826,0.080769231,0.001797596,9.34E-04,2.83E-07,8.32E-09,1,843840,2398,0.34,0,10.80104106,30.29769412,9.422594949,63.66008866,0.385742862,29.69529171,17.25968708,8,0,0,1
93,2015192N11263,24,"Port of Los Angeles, CA",-118.268099,33.726635,7/20/2015,7/20/2015,0,0,0,0,0,0,1,0.013139798,0.001981253,4,0,0,0,1,0,0,0,25,1010,405.8238051,6.4,-0.078,0,11,5.125,4,0.096905807,0.083766009,0.002851176,8.70E-04,2.73E-07,9.19E-10,1,10013976,1237,0,0,38.51696549,5.608833258,44.72840756,65.05314839,0.040210003,106.3006601,33.91893028,71,0,0,1
94,2015192N11263,25,"Port of Long Beach, CA",-118.2095,33.73957,7/20/2015,7/20/2015,0,0,0,0,0,0,0,0.024596221,0,4,0,0,0,1,0,0,0,25,1010,411.0470335,6.4,-0.078,0.2103,5,7.5,8,0.10836223,0.083766009,0.006210421,0.007447246,3.04E-07,1.35E-09,1,10013976,14,0.99,0,28.46900906,18.64693144,31.54159437,99.99880833,0.163519718,103.4808314,24.65158909,61,0,0,1
95,2015193N35285,54,"Wilmington, NC",-77.950496,34.227365,7/12/2015,7/12/2015,0,0,0,0,0,0,2,0.016221291,7.32E-04,0,0,0,0,0,0,0,0,25,1010,267.153193,9.2,0.111,0,62,3.875,2,0.171357314,0.155136023,7.32E-04,0,0.078379558,0.023756554,1,225707,1846,0.89,0,32.78147291,49.1397568,31.96332177,73.42223176,2.101888761,26.25174742,53.52483823,20,0,1,0
96,2015193N35285,55,"Morehead City, NC",-76.72421,34.71693,7/12/2015,7/12/2015,0,0,0,0,0,0,1,0.078801767,1.10E-04,0,0,0,0,0,0,0,0,25,1010,142.5988095,9.6,0.223,0.1602,108,1,0,0.078801767,0,1.10E-04,0,0.018718186,3.64E-32,1,67685,1236,0.27,0,33.21042992,96.75534826,31.02106227,56.64950665,0.742525,25.98292613,19.80369527,15,0,1,0
97,2015193N35285,56,"Virginia, VA, Port of",-76.31174,36.86642,7/12/2015,7/13/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1010,182.2377355,9.2,0.229,2.00E-04,9,9.25,10,0.201118991,0.222993827,0.011134717,0.103482771,0.165470701,0.156833447,1,238005,2546,0.31,0,31.81029497,30.23582324,29.61128783,30.54006387,0.262182302,257.5222337,57.21231589,21,0,1,0
98,2015193N35285,57,"Baltimore, MD",-76.56164,39.250827,7/12/2015,7/12/2015,0,0,0,0,0,0,0,0.01249154,0,0,0,0,0,0,0,0,0,25,1010,439.5935254,4.6,0.24,0,16,9.75,11,0.195091834,0.182600294,0.008572427,0.009049254,0.151289566,0.115946325,1,854554,5980,0.88,1,14.51465201,75.7585132,15.12796414,79.96329663,0.096135528,175.9168648,56.57058486,78,0,0,0
99,2015193N35285,58,"Wilmington, DE",-75.50697,39.71589,7/12/2015,7/12/2015,0,0,0,0,0,0,1,0.002219547,1.85E-04,0,0,0,0,0,0,0,0,25,1010,479.1062713,4.2,0.266,0,54,4.75,4,0.158627177,0.156407629,5.15E-04,3.30E-04,0.065541781,0.04668696,1,570713,2131,0,0,52.31106613,27.15298765,60.24797571,72.10543877,1.894016479,64.94331919,20.20703115,5,0,1,0
100,2015193N35285,59,"South Jersey Port Corp, NJ",-75.261085,39.846445,7/12/2015,7/12/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1010,493.6608677,4.2,0.295,0,30,4.625,5,0.154569466,0.157051282,5.35E-04,0.001120239,0.061774413,0.05125172,1,302273,4816,0.47,0,41.88475998,46.89812722,40.23038365,26.2977263,2.338228441,48.8632096,12.01323824,5,0,1,0
101,2015313N22289,129,"Port of Palm Beach District, FL",-80.05267,26.76904,11/9/2015,11/10/2015,0,0,0,0,0,0,2,0.123316809,1.46E-04,1,1,0,0,0,0,0,0,53,1005,375.5547531,5.8,0.261,0.24,116,1.5,0,0.123316809,0,1.46E-04,0,0.021698237,1.92E-30,1,1492199,2494,0.64,0,37.44336804,50.91854461,39.7351552,89.16893084,0.047985685,50.39588208,45.45289096,13,0,1,0
102,2015313N22289,130,"Port Everglades, FL",-80.117801,26.093392,11/9/2015,11/10/2015,0,0,0,0,0,0,0,0.036609018,0,1,1,0,0,0,0,1,1,50,1006,392.8740181,5.8,0.228,0,24,12,12,0.22368481,0.187075792,0.019633111,0.082750653,0.253795454,0.274599946,1,1944381,1237,0.67,0,7.458550222,97.03852652,8.545401966,69.18466085,0.605691205,33.55471403,49.96251982,14,0,1,0
103,2015313N22289,131,"PortMiami, FL",-80.181642,25.782862,11/9/2015,11/10/2015,0,0,0,0,0,0,1,0.02741479,0,1,1,0,0,0,0,1,1,50,1006,404.1307292,5.8,0.228,1.00E-04,52,7.75,7,0.201907009,0.174492218,0.002304157,0.015945861,0.194996737,0.17390088,1,2701776,4910,0,0,23.67336611,41.8615996,25.7109119,68.51017684,0.086889729,20.41886182,108.2830806,27,0,1,0
104,2015313N22289,55,"Morehead City, NC",-76.72421,34.71693,11/10/2015,11/10/2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,60,993,465.7866569,10.5,0.249,1.0808,108,0.5,1,0.068203002,0.123529412,0,0,0.007347852,0.017076932,1,67685,1236,0.27,0,33.21042992,96.75534826,31.02106227,56.64950665,0.742525,25.98292613,19.80369527,15,0,1,0
105,2015313N22289,128,"Canaveral Port District, FL",-80.60815,28.41409,11/10/2015,11/10/2015,0,0,0,0,0,0,1,0,1.47E-04,1,1,0,0,0,0,1,1,55,1003,435.1631686,5.9,0.341,3.00E-04,66,1.625,1,0.127067462,0.144117647,1.47E-04,0,0.027793774,0.030562986,1,606621,2131,0,0,28.35333526,79.73966637,28.38948332,36.98579532,0.460419931,0,35.98131128,22,0,1,0
106,2016148N27288,50,"Jacksonville, FL",-81.665125,30.322757,5/28/2016,5/31/2016,0,0,0,0,0,0,1,0,3.58E-04,0,0,0,0,0,0,1,1,40,1007,229.7008536,9.7,0.117,1.9004,34,12.25,11,0.220980281,0.236583184,0.024097303,0.023739332,0.203000587,0.222766217,1,995566,2320,0.94,1,28.973877,35.3806249,72.24672258,87.88431288,0.225099112,75.09877095,135.9016911,20,0,1,0
107,2016148N27288,51,"Port of Brunswick, GA",-81.53666,31.132426,5/28/2016,6/1/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1011,209.5038705,7,0.319,0,97,4.75,7,0.171515048,0.196670228,0.001993098,0.002765082,0.081960791,0.123494822,1,84500,5359,0.51,0,93.57528436,7.209147372,96.45748988,13.58739692,0.402141383,24.94975637,10.89814897,14,0,1,0
108,2016148N27288,52,"Port of Savannah, GA",-81.095382,32.084711,5/28/2016,6/1/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,1011,102.7999307,15.3,0.454,0.7018,13,10.75,11,0.201832114,0.221254006,0.00798951,0.013426782,0.175056237,0.193690207,1,295291,2929,0.61,0,4.542606516,90.60633463,8.220069404,72.05538872,2.542949951,86.51748892,96.48221647,26,0,1,0
109,2016148N27288,53,"Port of Charleston, SC",-79.921595,32.788781,5/28/2016,6/2/2016,0,0,0,0,0,0,1,0.00416783,0.006246088,0,0,0,0,0,0,0,0,30,1007,11.45748205,9.1,0.492,3.9,23,12.375,11,0.217430664,0.213262833,0.016941027,0.010694939,0.216432417,0.197996722,1,408481,1191,0.72,0,4.482359746,81.49584751,4.012434933,50.38610039,1.713303,19.19921243,50.19533816,6,0,1,0
110,2016148N27288,54,"Wilmington, NC",-77.950496,34.227365,5/28/2016,6/3/2016,5/30/2016,6/1/2016 0:00,2,5.867328736,1,2,1,0.001957435,0.00166922,0,0,0,0,0,0,0,0,23,1008,91.8895324,10.9,0.412,11.9864,62,5.375,4,0.169036643,0.167079208,0.00166922,0,0.089474057,0.086379941,1,225707,1846,0.89,0,32.78147291,49.1397568,31.96332177,73.42223176,2.101888761,26.25174742,53.52483823,20,0,1,0
111,2016148N27288,126,"Tampa Port Authority, FL",-82.52235,27.78534,5/28/2016,5/29/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,1008,457.8556991,6.4,0.105,0,21,8.25,10,0.189521343,0.198036007,0.007382743,0.015893608,0.166094309,0.18396131,1,1459779,2655,0.05,0,55.20773087,23.75960783,51.37242144,65.91710758,1.920762842,0,0,75,1,0,0
112,2016148N27288,128,"Canaveral Port District, FL",-80.60815,28.41409,5/28/2016,5/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1008,293.2489454,6.1,0.117,1.00E-04,66,2.375,5,0.144090329,0.19850995,4.78E-04,0.002166646,0.043669865,0.105931282,1,606621,2131,0,0,28.35333526,79.73966637,28.38948332,36.98579532,0.460419931,0,35.98131128,22,0,1,0
113,2016148N27288,129,"Port of Palm Beach District, FL",-80.05267,26.76904,5/28/2016,5/29/2016,0,0,0,0,0,0,0,0,8.64E-04,0,0,0,0,0,0,0,0,35,1008,410.6951218,9.6,0.102,0.221,116,2.125,3,0.138803034,0.153846154,0.001209638,3.46E-04,0.014605183,0.046142799,1,1492199,2494,0.64,0,37.44336804,50.91854461,39.7351552,89.16893084,0.047985685,50.39588208,45.45289096,13,0,1,0
114,2016148N27288,130,"Port Everglades, FL",-80.117801,26.093392,5/28/2016,5/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1008,480.3685621,6.3,0.098,7.7005,24,11.75,14,0.224727668,0.234330011,0.022433994,0.028387285,0.22165679,0.273857521,1,1944381,1237,0.67,0,7.458550222,97.03852652,8.545401966,69.18466085,0.605691205,33.55471403,49.96251982,14,0,1,0
115,2016148N27288,55,"Morehead City, NC",-76.72421,34.71693,5/29/2016,6/3/2016,0,0,0,0,0,0,1,0.089308667,0,0,0,0,0,0,0,0,0,20,1010,95.48186909,8.4,0.365,22.1176,108,0.875,0,0.089308667,0,0,0,0.018887234,1.42E-30,1,67685,1236,0.27,0,33.21042992,96.75534826,31.02106227,56.64950665,0.742525,25.98292613,19.80369527,15,0,1,0
116,2016148N27288,56,"Virginia, VA, Port of",-76.31174,36.86642,5/31/2016,6/3/2016,0,0,0,0,0,0,0,0.002386361,0.00476997,0,0,0,0,0,0,0,0,28,1009,200.5869707,5.5,0.325,0.0207,9,9,9,0.190514448,0.188128087,0.006413798,0.001643828,0.151815136,0.148009784,1,238005,2546,0.31,0,31.81029497,30.23582324,29.61128783,30.54006387,0.262182302,257.5222337,57.21231589,21,0,1,0
117,2016148N27288,57,"Baltimore, MD",-76.56164,39.250827,6/2/2016,6/3/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1007,444.5384413,5.4,0.278,0,16,9.125,10,0.186456799,0.186492191,0.008051402,0.011664128,0.143032966,0.137748399,1,854554,5980,0.88,1,14.51465201,75.7585132,15.12796414,79.96329663,0.096135528,175.9168648,56.57058486,78,0,0,0
118,2016148N27288,58,"Wilmington, DE",-75.50697,39.71589,6/2/2016,6/3/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1006,465.3739378,5.9,0.366,1.4409,54,3,6,0.137450537,0.164973861,5.89E-04,0.001254331,0.033007473,0.075988269,1,570713,2131,0,0,52.31106613,27.15298765,60.24797571,72.10543877,1.894016479,64.94331919,20.20703115,5,0,1,0
119,2016148N27288,59,"South Jersey Port Corp, NJ",-75.261085,39.846445,6/2/2016,6/3/2016,0,0,0,0,0,0,0,0.008824599,0.003157643,0,0,0,0,0,0,0,0,30,1006,476.064912,5.9,0.336,0.9014,30,3.875,4,0.151801945,0.142977346,0.003157643,0,0.046795805,0.04910114,1,302273,4816,0.47,0,41.88475998,46.89812722,40.23038365,26.2977263,2.338228441,48.8632096,12.01323824,5,0,1,0
120,2016148N27288,60,"Philadelphia Regional Port, PA",-75.202191,39.91882,6/2/2016,6/3/2016,0,0,0,0,0,0,0,0.00262686,0,0,0,0,0,0,0,0,0,30,1006,483.326525,6.5,0.336,0.9014,18,9.125,9,0.178418679,0.175791819,0.007662353,0.009635949,0.123532405,0.11934298,1,1603793,7109,0,0,7.533256217,83.12947672,7.615191826,84.60841794,0,140.5602765,83.51791539,6,0,0,0
121,2016158N22272,42,"Terrebonne Parish Port, LA",-90.659051,29.57907,6/6/2016,6/6/2016,0,0,0,0,0,0,0,0,5.90E-05,0,0,0,0,0,0,0,0,45,1004,454.5966678,6.1,0.448,0,126,1.285714286,3,0.094208411,0.134257975,5.90E-05,0,0.014237912,0.014888528,1,109577,2955,0.94,1,88.44346443,11.22480546,91.0521496,96.10920444,1.263971822,0,47.71695596,15,1,0,0
122,2016158N22272,43,"New Orleans, LA",-90.085256,29.91414,6/6/2016,6/6/2016,0,0,0,0,0,0,1,0.018561603,0.003563771,0,0,0,0,0,0,0,0,45,1004,432.5998567,7,0.362,0.0206,6,11.75,11,0.212336,0.193774397,0.006608854,0.003045083,0.23345246,0.209308829,1,440783,1873,0.74,0,79.9944573,38.26475977,79.84263543,89.62295629,5.883773194,70.50210197,71.52025534,78,1,0,0
123,2016158N22272,44,"Plaquemines Port District, LA",-89.687447,29.480004,6/6/2016,6/6/2016,0,0,0,0,0,0,3,0.006069071,0.006362019,0,0,0,0,0,0,0,0,45,1004,372.0615722,9.4,0.489,0.8705,12,17.75,15,0.232528306,0.226459235,0.01740064,0.011038621,0.300811364,0.276548503,1,23515,1808,0.95,1,97.08164642,92.90031649,94.63080779,94.43371943,0.969463683,0,13.43075913,1,1,0,0
124,2016158N22272,45,"Greater Lafourche Port, LA",-90.205279,29.121945,6/6/2016,6/6/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1004,390.5089051,9.6,0.311,0,63,1,5,0.067254696,0.159289123,0.001193524,0.002114456,0.01343819,0.052836529,1,97565,2129,0.68,0,95.11157702,34.97727435,96.45628494,62.04061204,2.856976041,0,0,57,1,0,0
125,2016158N22272,46,"Port of Gulfport, MS",-89.092568,30.359621,6/6/2016,6/6/2016,0,0,0,0,0,0,1,0.065387098,0,0,0,0,0,0,0,0,0,45,1003,383.8636049,6.21,0.482,2.00E-04,118,0.714285714,0,0.065387098,0,0,0,0.018807356,3.11E-32,1,208620,848,0.71,0,53.73529979,23.67275064,54.80648737,68.58406025,0.151334545,30.51200325,40.90197572,19,1,0,0
126,2016158N22272,47,"Port of Pascagoula, MS",-88.55879,30.34802,6/6/2016,6/7/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1003,345.2831661,8.6,0.486,0.2512,27,2.875,6,0.159766931,0.186154496,1.55E-04,3.47E-04,0.063218007,0.153576949,1,143245,2080,0.82,1,37.15900328,83.52092902,34.65876229,48.63792364,2.482743,24.23887335,24.62524043,2,1,0,0
127,2016158N22272,48,"Mobile, AL",-88.035834,30.69123,6/6/2016,6/7/2016,0,0,0,0,0,0,0,0,0.001868778,0,0,0,0,0,0,0,0,45,1003,343.2043273,5.9,0.4,0.0115,14,9.375,10,0.195287733,0.19685303,0.005850458,0.00398168,0.184826245,0.209805184,1,414809,3354,0.88,1,73.30104106,14.58487019,93.4608155,79.18990419,0.869723684,190.7470371,69.65676454,50,1,0,0
